Date,Country,Industry_std,Sales_index
2007-11-01,United States,Clothing & Footwear,113.108795735401
2007-11-01,United States,Department Stores,113.108795735401
2007-11-01,United States,Electronics & Appliances,113.108795735401
2007-11-01,United States,Nonstore / Online,113.108795735401
2007-11-01,United States,Supermarkets & Grocery,113.108795735401
2007-12-01,Australia,Clothing & Footwear,81.00811520301332
2007-12-01,Australia,Department Stores,98.23148197739812
2007-12-01,Australia,Nonstore / Online,74.30530380261162
2007-12-01,Australia,Supermarkets & Grocery,71.82048163955521
2007-12-01,Great Britain,Building Materials & Garden,101.0079194844224
2007-12-01,Great Britain,Clothing & Footwear,92.93207332934742
2007-12-01,Great Britain,Department Stores,84.71511848583015
2007-12-01,Great Britain,Electronics & Appliances,123.10069265289502
2007-12-01,Great Britain,Nonstore/Online,53.11177591043595
2007-12-01,Great Britain,Supermarkets & Grocery,93.43036301960728
2007-12-01,New Zealand,Building Materials & Garden,95.72334861686036
2007-12-01,New Zealand,Clothing & Footwear,95.8514328405998
2007-12-01,New Zealand,Department Stores,89.50382965342197
2007-12-01,New Zealand,Nonstore / Online,50.61196813019156
2007-12-01,New Zealand,Supermarkets & Grocery,111.8673003762212
2007-12-01,United States,Building Materials & Garden,111.9457232856797
2007-12-01,United States,Clothing & Footwear,111.9457232856797
2007-12-01,United States,Department Stores,111.9457232856797
2007-12-01,United States,Electronics & Appliances,111.9457232856797
2007-12-01,United States,Nonstore / Online,111.9457232856797
2007-12-01,United States,Supermarkets & Grocery,111.9457232856797
2008-01-01,Australia,Clothing & Footwear,80.59769114256903
2008-01-01,Australia,Department Stores,99.05414814418084
2008-01-01,Australia,Nonstore / Online,74.98266452882795
2008-01-01,Australia,Supermarkets & Grocery,71.7275088341008
2008-01-01,Great Britain,Building Materials & Garden,104.51362335603169
2008-01-01,Great Britain,Clothing & Footwear,91.77220373744186
2008-01-01,Great Britain,Department Stores,85.19350453529098
2008-01-01,Great Britain,Electronics & Appliances,123.93239942300112
2008-01-01,Great Britain,Nonstore/Online,54.58094071823184
2008-01-01,Great Britain,Supermarkets & Grocery,94.26157365
2008-01-01,New Zealand,Building Materials & Garden,92.64162669887544
2008-01-01,New Zealand,Clothing & Footwear,94.94209936496075
2008-01-01,New Zealand,Department Stores,90.51908088317872
2008-01-01,New Zealand,Nonstore / Online,51.14087133412443
2008-01-01,New Zealand,Supermarkets & Grocery,115.3133595388393
2008-01-01,United States,Building Materials & Garden,109.4863096680397
2008-01-01,United States,Clothing & Footwear,109.4863096680397
2008-01-01,United States,Department Stores,109.4863096680397
2008-01-01,United States,Electronics & Appliances,109.4863096680397
2008-01-01,United States,Nonstore / Online,109.4863096680397
2008-01-01,United States,Supermarkets & Grocery,109.4863096680397
2008-02-01,Australia,Clothing & Footwear,81.38122798523538
2008-02-01,Australia,Department Stores,98.951314873333
2008-02-01,Australia,Nonstore / Online,75.08485256942095
2008-02-01,Australia,Supermarkets & Grocery,71.38088196159144
2008-02-01,Great Britain,Building Materials & Garden,87.70516713302412
2008-02-01,Great Britain,Clothing & Footwear,77.52469114867475
2008-02-01,Great Britain,Department Stores,69.19745944
2008-02-01,Great Britain,Electronics & Appliances,99.03482489111684
2008-02-01,Great Britain,Nonstore/Online,44.759061724391096
2008-02-01,Great Britain,Supermarkets & Grocery,76.12460541336289
2008-02-01,New Zealand,Building Materials & Garden,92.64162669887544
2008-02-01,New Zealand,Clothing & Footwear,94.94209936496075
2008-02-01,New Zealand,Department Stores,90.51908088317872
2008-02-01,New Zealand,Nonstore / Online,51.14087133412443
2008-02-01,New Zealand,Supermarkets & Grocery,115.3133595388393
2008-02-01,United States,Building Materials & Garden,109.4984250060577
2008-02-01,United States,Clothing & Footwear,109.4984250060577
2008-02-01,United States,Department Stores,109.4984250060577
2008-02-01,United States,Electronics & Appliances,109.4984250060577
2008-02-01,United States,Nonstore / Online,109.4984250060577
2008-02-01,United States,Supermarkets & Grocery,109.4984250060577
2008-03-01,Australia,Clothing & Footwear,80.13929543869622
2008-03-01,Australia,Department Stores,97.5373573991752
2008-03-01,Australia,Nonstore / Online,75.13156710226346
2008-03-01,Australia,Supermarkets & Grocery,72.53798915990986
2008-03-01,Great Britain,Building Materials & Garden,106.87533867584568
2008-03-01,Great Britain,Clothing & Footwear,91.98584701149116
2008-03-01,Great Britain,Department Stores,83.48045683492758
2008-03-01,Great Britain,Electronics & Appliances,123.26425051705642
2008-03-01,Great Britain,Nonstore/Online,54.37088501
2008-03-01,Great Britain,Supermarkets & Grocery,93.92239522387726
2008-03-01,New Zealand,Building Materials & Garden,92.64162669887544
2008-03-01,New Zealand,Clothing & Footwear,94.94209936496075
2008-03-01,New Zealand,Department Stores,90.51908088317872
2008-03-01,New Zealand,Nonstore / Online,51.14087133412443
2008-03-01,New Zealand,Supermarkets & Grocery,115.3133595388393
2008-03-01,United States,Building Materials & Garden,109.6922704143445
2008-03-01,United States,Clothing & Footwear,109.6922704143445
2008-03-01,United States,Department Stores,109.6922704143445
2008-03-01,United States,Electronics & Appliances,109.6922704143445
2008-03-01,United States,Nonstore / Online,109.6922704143445
2008-03-01,United States,Supermarkets & Grocery,109.6922704143445
2008-04-01,Australia,Clothing & Footwear,82.17542519310807
2008-04-01,Australia,Department Stores,99.83825183439562
2008-04-01,Australia,Nonstore / Online,75.2220765096458
2008-04-01,Australia,Supermarkets & Grocery,72.16306621617525
2008-04-01,Great Britain,Building Materials & Garden,84.38263655340769
2008-04-01,Great Britain,Clothing & Footwear,73.38888129873001
2008-04-01,Great Britain,Department Stores,67.06313591647817
2008-04-01,Great Britain,Electronics & Appliances,98.84257852480047
2008-04-01,Great Britain,Nonstore/Online,42.96509637
2008-04-01,Great Britain,Supermarkets & Grocery,75.35517074153127
2008-04-01,New Zealand,Building Materials & Garden,90.9037606857652
2008-04-01,New Zealand,Clothing & Footwear,92.03479374566412
2008-04-01,New Zealand,Department Stores,90.30345230340735
2008-04-01,New Zealand,Nonstore / Online,56.91812171554501
2008-04-01,New Zealand,Supermarkets & Grocery,114.3617413664099
2008-04-01,United States,Building Materials & Garden,110.8311121880301
2008-04-01,United States,Clothing & Footwear,110.8311121880301
2008-04-01,United States,Department Stores,110.8311121880301
2008-04-01,United States,Electronics & Appliances,110.8311121880301
2008-04-01,United States,Nonstore / Online,110.8311121880301
2008-04-01,United States,Supermarkets & Grocery,110.8311121880301
2008-05-01,Australia,Clothing & Footwear,80.56037986434684
2008-05-01,Australia,Department Stores,97.62733651116709
2008-05-01,Australia,Nonstore / Online,76.19140306612782
2008-05-01,Australia,Supermarkets & Grocery,72.70776558726138
2008-05-01,Great Britain,Building Materials & Garden,87.72639365543782
2008-05-01,Great Britain,Clothing & Footwear,81.48519010984184
2008-05-01,Great Britain,Department Stores,67.47230866516598
2008-05-01,Great Britain,Electronics & Appliances,100.99013373462596
2008-05-01,Great Britain,Nonstore/Online,43.44063681693211
2008-05-01,Great Britain,Supermarkets & Grocery,78.07811494794541
2008-05-01,New Zealand,Building Materials & Garden,90.9037606857652
2008-05-01,New Zealand,Clothing & Footwear,92.03479374566412
2008-05-01,New Zealand,Department Stores,90.30345230340735
2008-05-01,New Zealand,Nonstore / Online,56.91812171554501
2008-05-01,New Zealand,Supermarkets & Grocery,114.3617413664099
2008-05-01,United States,Building Materials & Garden,113.3753331717955
2008-05-01,United States,Clothing & Footwear,113.3753331717955
2008-05-01,United States,Department Stores,113.3753331717955
2008-05-01,United States,Electronics & Appliances,113.3753331717955
2008-05-01,United States,Nonstore / Online,113.3753331717955
2008-05-01,United States,Supermarkets & Grocery,113.3753331717955
2008-06-01,Australia,Clothing & Footwear,78.12448641469707
2008-06-01,Australia,Department Stores,91.9907878528199
2008-06-01,Australia,Nonstore / Online,75.458568832161
2008-06-01,Australia,Supermarkets & Grocery,72.95535621048235
2008-06-01,Great Britain,Building Materials & Garden,107.82317096766349
2008-06-01,Great Britain,Clothing & Footwear,92.21489008
2008-06-01,Great Britain,Department Stores,83.28636349308056
2008-06-01,Great Britain,Electronics & Appliances,122.1667390219392
2008-06-01,Great Britain,Nonstore/Online,54.03742367287471
2008-06-01,Great Britain,Supermarkets & Grocery,95.80276879
2008-06-01,New Zealand,Building Materials & Garden,90.9037606857652
2008-06-01,New Zealand,Clothing & Footwear,92.03479374566412
2008-06-01,New Zealand,Department Stores,90.30345230340735
2008-06-01,New Zealand,Nonstore / Online,56.91812171554501
2008-06-01,New Zealand,Supermarkets & Grocery,114.3617413664099
2008-06-01,United States,Building Materials & Garden,111.2914950327114
2008-06-01,United States,Clothing & Footwear,111.2914950327114
2008-06-01,United States,Department Stores,111.2914950327114
2008-06-01,United States,Electronics & Appliances,111.2914950327114
2008-06-01,United States,Nonstore / Online,111.2914950327114
2008-06-01,United States,Supermarkets & Grocery,111.2914950327114
2008-07-01,Australia,Clothing & Footwear,81.0880679420609
2008-07-01,Australia,Department Stores,99.3369396390124
2008-07-01,Australia,Nonstore / Online,75.58119448087257
2008-07-01,Australia,Supermarkets & Grocery,74.30548303751587
2008-07-01,Great Britain,Building Materials & Garden,86.44773517165436
2008-07-01,Great Britain,Clothing & Footwear,74.80162637120709
2008-07-01,Great Britain,Department Stores,66.74749365498478
2008-07-01,Great Britain,Electronics & Appliances,96.16140975225365
2008-07-01,Great Britain,Nonstore/Online,42.45174420281052
2008-07-01,Great Britain,Supermarkets & Grocery,77.77207514129255
2008-07-01,New Zealand,Building Materials & Garden,88.27937192912509
2008-07-01,New Zealand,Clothing & Footwear,93.68696301830408
2008-07-01,New Zealand,Department Stores,92.41481548033512
2008-07-01,New Zealand,Nonstore / Online,64.36345143244617
2008-07-01,New Zealand,Supermarkets & Grocery,115.1679295191325
2008-07-01,United States,Building Materials & Garden,111.4732251029804
2008-07-01,United States,Clothing & Footwear,111.4732251029804
2008-07-01,United States,Department Stores,111.4732251029804
2008-07-01,United States,Electronics & Appliances,111.4732251029804
2008-07-01,United States,Nonstore / Online,111.4732251029804
2008-07-01,United States,Supermarkets & Grocery,111.4732251029804
2008-08-01,Australia,Clothing & Footwear,81.09872830726725
2008-08-01,Australia,Department Stores,94.58732794172784
2008-08-01,Australia,Nonstore / Online,75.94031245209935
2008-08-01,Australia,Supermarkets & Grocery,74.55913710457082
2008-08-01,Great Britain,Building Materials & Garden,85.50620529
2008-08-01,Great Britain,Clothing & Footwear,77.51777537963514
2008-08-01,Great Britain,Department Stores,66.70892667134545
2008-08-01,Great Britain,Electronics & Appliances,96.63549374517356
2008-08-01,Great Britain,Nonstore/Online,42.72229867
2008-08-01,Great Britain,Supermarkets & Grocery,78.08965690312058
2008-08-01,New Zealand,Building Materials & Garden,88.27937192912509
2008-08-01,New Zealand,Clothing & Footwear,93.68696301830408
2008-08-01,New Zealand,Department Stores,92.41481548033512
2008-08-01,New Zealand,Nonstore / Online,64.36345143244617
2008-08-01,New Zealand,Supermarkets & Grocery,115.1679295191325
2008-08-01,United States,Building Materials & Garden,109.8255391325418
2008-08-01,United States,Clothing & Footwear,109.8255391325418
2008-08-01,United States,Department Stores,109.8255391325418
2008-08-01,United States,Electronics & Appliances,109.8255391325418
2008-08-01,United States,Nonstore / Online,109.8255391325418
2008-08-01,United States,Supermarkets & Grocery,109.8255391325418
2008-09-01,Australia,Clothing & Footwear,80.59769114256903
2008-09-01,Australia,Department Stores,98.74564833163733
2008-09-01,Australia,Nonstore / Online,75.1549243686847
2008-09-01,Australia,Supermarkets & Grocery,74.07608274579685
2008-09-01,Great Britain,Building Materials & Garden,106.7274840987003
2008-09-01,Great Britain,Clothing & Footwear,94.75387714230568
2008-09-01,Great Britain,Department Stores,82.91879275
2008-09-01,Great Britain,Electronics & Appliances,118.41893693511972
2008-09-01,Great Britain,Nonstore/Online,54.73083566397043
2008-09-01,Great Britain,Supermarkets & Grocery,97.98465715003852
2008-09-01,New Zealand,Building Materials & Garden,88.27937192912509
2008-09-01,New Zealand,Clothing & Footwear,93.68696301830408
2008-09-01,New Zealand,Department Stores,92.41481548033512
2008-09-01,New Zealand,Nonstore / Online,64.36345143244617
2008-09-01,New Zealand,Supermarkets & Grocery,115.1679295191325
2008-09-01,United States,Building Materials & Garden,104.9672885873516
2008-09-01,United States,Clothing & Footwear,104.9672885873516
2008-09-01,United States,Department Stores,104.9672885873516
2008-09-01,United States,Electronics & Appliances,104.9672885873516
2008-09-01,United States,Nonstore / Online,104.9672885873516
2008-09-01,United States,Supermarkets & Grocery,104.9672885873516
2008-10-01,Australia,Clothing & Footwear,80.14995580390257
2008-10-01,Australia,Department Stores,96.62471212040064
2008-10-01,Australia,Nonstore / Online,76.52716377093333
2008-10-01,Australia,Supermarkets & Grocery,75.23420051808759
2008-10-01,Great Britain,Building Materials & Garden,83.58011266
2008-10-01,Great Britain,Clothing & Footwear,74.40858444898494
2008-10-01,Great Britain,Department Stores,66.25345133
2008-10-01,Great Britain,Electronics & Appliances,92.35255645450938
2008-10-01,Great Britain,Nonstore/Online,43.75124212726756
2008-10-01,Great Britain,Supermarkets & Grocery,78.95633195398796
2008-10-01,New Zealand,Building Materials & Garden,81.89077945987782
2008-10-01,New Zealand,Clothing & Footwear,96.58146112385934
2008-10-01,New Zealand,Department Stores,90.213607061836
2008-10-01,New Zealand,Nonstore / Online,64.81098491269708
2008-10-01,New Zealand,Supermarkets & Grocery,117.1849806620227
2008-10-01,United States,Building Materials & Garden,103.7436394475406
2008-10-01,United States,Clothing & Footwear,103.7436394475406
2008-10-01,United States,Department Stores,103.7436394475406
2008-10-01,United States,Electronics & Appliances,103.7436394475406
2008-10-01,United States,Nonstore / Online,103.7436394475406
2008-10-01,United States,Supermarkets & Grocery,103.7436394475406
2008-11-01,Australia,Clothing & Footwear,81.32259597660048
2008-11-01,Australia,Department Stores,95.97557709817366
2008-11-01,Australia,Nonstore / Online,76.61475352001302
2008-11-01,Australia,Supermarkets & Grocery,76.00830018089275
2008-11-01,Great Britain,Building Materials & Garden,81.81879028737862
2008-11-01,Great Britain,Clothing & Footwear,75.21883492130003
2008-11-01,Great Britain,Department Stores,67.92970864963308
2008-11-01,Great Britain,Electronics & Appliances,93.73160867064514
2008-11-01,Great Britain,Nonstore/Online,46.07605020903298
2008-11-01,Great Britain,Supermarkets & Grocery,78.83361067185473
2008-11-01,New Zealand,Building Materials & Garden,81.89077945987782
2008-11-01,New Zealand,Clothing & Footwear,96.58146112385934
2008-11-01,New Zealand,Department Stores,90.213607061836
2008-11-01,New Zealand,Nonstore / Online,64.81098491269708
2008-11-01,New Zealand,Supermarkets & Grocery,117.1849806620227
2008-11-01,United States,Building Materials & Garden,104.022292221953
2008-11-01,United States,Clothing & Footwear,104.022292221953
2008-11-01,United States,Department Stores,104.022292221953
2008-11-01,United States,Electronics & Appliances,104.022292221953
2008-11-01,United States,Nonstore / Online,104.022292221953
2008-11-01,United States,Supermarkets & Grocery,104.022292221953
2008-12-01,Australia,Clothing & Footwear,84.91513905113864
2008-12-01,Australia,Department Stores,104.035134700873
2008-12-01,Australia,Nonstore / Online,78.93004255401975
2008-12-01,Australia,Supermarkets & Grocery,77.74446626535652
2008-12-01,Great Britain,Building Materials & Garden,104.13497446451872
2008-12-01,Great Britain,Clothing & Footwear,92.75483425217584
2008-12-01,Great Britain,Department Stores,83.97076089660712
2008-12-01,Great Britain,Electronics & Appliances,116.1017372966394
2008-12-01,Great Britain,Nonstore/Online,57.80372429934165
2008-12-01,Great Britain,Supermarkets & Grocery,98.11286066310828
2008-12-01,New Zealand,Building Materials & Garden,81.89077945987782
2008-12-01,New Zealand,Clothing & Footwear,96.58146112385934
2008-12-01,New Zealand,Department Stores,90.213607061836
2008-12-01,New Zealand,Nonstore / Online,64.81098491269708
2008-12-01,New Zealand,Supermarkets & Grocery,117.1849806620227
2008-12-01,United States,Building Materials & Garden,99.479040465229
2008-12-01,United States,Clothing & Footwear,99.479040465229
2008-12-01,United States,Department Stores,99.479040465229
2008-12-01,United States,Electronics & Appliances,99.479040465229
2008-12-01,United States,Nonstore / Online,99.479040465229
2008-12-01,United States,Supermarkets & Grocery,99.479040465229
2009-01-01,Australia,Clothing & Footwear,84.62197900796417
2009-01-01,Australia,Department Stores,101.9270526484923
2009-01-01,Australia,Nonstore / Online,77.58991939310035
2009-01-01,Australia,Supermarkets & Grocery,78.516544780217
2009-01-01,Great Britain,Building Materials & Garden,83.11665852185001
2009-01-01,Great Britain,Clothing & Footwear,76.14850452814692
2009-01-01,Great Britain,Department Stores,66.28320935290068
2009-01-01,Great Britain,Electronics & Appliances,91.79867908560875
2009-01-01,Great Britain,Nonstore/Online,45.15834501981824
2009-01-01,Great Britain,Supermarkets & Grocery,79.62006952979804
2009-01-01,New Zealand,Building Materials & Garden,72.86372644441056
2009-01-01,New Zealand,Clothing & Footwear,97.09376167351512
2009-01-01,New Zealand,Department Stores,88.21904269895104
2009-01-01,New Zealand,Nonstore / Online,75.83658247160537
2009-01-01,New Zealand,Supermarkets & Grocery,121.914617824662
2009-01-01,United States,Building Materials & Garden,105.9244002907681
2009-01-01,United States,Clothing & Footwear,105.9244002907681
2009-01-01,United States,Department Stores,105.9244002907681
2009-01-01,United States,Electronics & Appliances,105.9244002907681
2009-01-01,United States,Nonstore / Online,105.9244002907681
2009-01-01,United States,Supermarkets & Grocery,105.9244002907681
2009-02-01,Australia,Clothing & Footwear,83.35339554840915
2009-02-01,Australia,Department Stores,94.70301537143165
2009-02-01,Australia,Nonstore / Online,78.07166301303869
2009-02-01,Australia,Supermarkets & Grocery,78.31341941177857
2009-02-01,Great Britain,Building Materials & Garden,80.02724154
2009-02-01,Great Britain,Clothing & Footwear,75.05928375899556
2009-02-01,Great Britain,Department Stores,65.02064030692706
2009-02-01,Great Britain,Electronics & Appliances,89.60031591
2009-02-01,Great Britain,Nonstore/Online,41.66428876492389
2009-02-01,Great Britain,Supermarkets & Grocery,80.52966103
2009-02-01,New Zealand,Building Materials & Garden,72.86372644441056
2009-02-01,New Zealand,Clothing & Footwear,97.09376167351512
2009-02-01,New Zealand,Department Stores,88.21904269895104
2009-02-01,New Zealand,Nonstore / Online,75.83658247160537
2009-02-01,New Zealand,Supermarkets & Grocery,121.914617824662
2009-02-01,United States,Building Materials & Garden,105.6942088684274
2009-02-01,United States,Clothing & Footwear,105.6942088684274
2009-02-01,United States,Department Stores,105.6942088684274
2009-02-01,United States,Electronics & Appliances,105.6942088684274
2009-02-01,United States,Nonstore / Online,105.6942088684274
2009-02-01,United States,Supermarkets & Grocery,105.6942088684274
2009-03-01,Australia,Clothing & Footwear,88.55032358650219
2009-03-01,Australia,Department Stores,104.677842643672
2009-03-01,Australia,Nonstore / Online,79.34755369129964
2009-03-01,Australia,Supermarkets & Grocery,79.56653113746837
2009-03-01,Great Britain,Building Materials & Garden,100.39434189650407
2009-03-01,Great Britain,Clothing & Footwear,94.95749383670648
2009-03-01,Great Britain,Department Stores,83.74861210984781
2009-03-01,Great Britain,Electronics & Appliances,111.5548509408706
2009-03-01,Great Britain,Nonstore/Online,55.23738594565189
2009-03-01,Great Britain,Supermarkets & Grocery,100.82624854200246
2009-03-01,New Zealand,Building Materials & Garden,72.86372644441056
2009-03-01,New Zealand,Clothing & Footwear,97.09376167351512
2009-03-01,New Zealand,Department Stores,88.21904269895104
2009-03-01,New Zealand,Nonstore / Online,75.83658247160537
2009-03-01,New Zealand,Supermarkets & Grocery,121.914617824662
2009-03-01,United States,Building Materials & Garden,96.70462805912284
2009-03-01,United States,Clothing & Footwear,96.70462805912284
2009-03-01,United States,Department Stores,96.70462805912284
2009-03-01,United States,Electronics & Appliances,96.70462805912284
2009-03-01,United States,Nonstore / Online,96.70462805912284
2009-03-01,United States,Supermarkets & Grocery,96.70462805912284
2009-04-01,Australia,Clothing & Footwear,89.64301102015251
2009-04-01,Australia,Department Stores,103.8037598414654
2009-04-01,Australia,Nonstore / Online,79.24244599240401
2009-04-01,Australia,Supermarkets & Grocery,78.80657951027585
2009-04-01,Great Britain,Building Materials & Garden,80.65934822223463
2009-04-01,Great Britain,Clothing & Footwear,76.69433609870543
2009-04-01,Great Britain,Department Stores,67.81996670482447
2009-04-01,Great Britain,Electronics & Appliances,89.93362953995315
2009-04-01,Great Britain,Nonstore/Online,44.96193532344317
2009-04-01,Great Britain,Supermarkets & Grocery,81.03799753643732
2009-04-01,New Zealand,Building Materials & Garden,78.30247311701866
2009-04-01,New Zealand,Clothing & Footwear,97.15779924222213
2009-04-01,New Zealand,Department Stores,89.08155701803643
2009-04-01,New Zealand,Nonstore / Online,82.67163926089167
2009-04-01,New Zealand,Supermarkets & Grocery,125.7653518247252
2009-04-01,United States,Building Materials & Garden,96.06251514417252
2009-04-01,United States,Clothing & Footwear,96.06251514417252
2009-04-01,United States,Department Stores,96.06251514417252
2009-04-01,United States,Electronics & Appliances,96.06251514417252
2009-04-01,United States,Nonstore / Online,96.06251514417252
2009-04-01,United States,Supermarkets & Grocery,96.06251514417252
2009-05-01,Australia,Clothing & Footwear,90.08008599361266
2009-05-01,Australia,Department Stores,104.9670612179316
2009-05-01,Australia,Nonstore / Online,80.05995031714787
2009-05-01,Australia,Supermarkets & Grocery,79.79391028124273
2009-05-01,Great Britain,Building Materials & Garden,80.82888309543199
2009-05-01,Great Britain,Clothing & Footwear,75.03581127894658
2009-05-01,Great Britain,Department Stores,68.18231869122461
2009-05-01,Great Britain,Electronics & Appliances,90.67192239
2009-05-01,Great Britain,Nonstore/Online,44.83553011553734
2009-05-01,Great Britain,Supermarkets & Grocery,81.34168781554595
2009-05-01,New Zealand,Building Materials & Garden,78.30247311701866
2009-05-01,New Zealand,Clothing & Footwear,97.15779924222213
2009-05-01,New Zealand,Department Stores,89.08155701803643
2009-05-01,New Zealand,Nonstore / Online,82.67163926089167
2009-05-01,New Zealand,Supermarkets & Grocery,125.7653518247252
2009-05-01,United States,Building Materials & Garden,95.3477102011146
2009-05-01,United States,Clothing & Footwear,95.3477102011146
2009-05-01,United States,Department Stores,95.3477102011146
2009-05-01,United States,Electronics & Appliances,95.3477102011146
2009-05-01,United States,Nonstore / Online,95.3477102011146
2009-05-01,United States,Supermarkets & Grocery,95.3477102011146
2009-06-01,Australia,Clothing & Footwear,86.93527825774096
2009-06-01,Australia,Department Stores,98.33431524824596
2009-06-01,Australia,Nonstore / Online,79.84389560275127
2009-06-01,Australia,Supermarkets & Grocery,79.95358096887095
2009-06-01,Great Britain,Building Materials & Garden,102.3545431753642
2009-06-01,Great Britain,Clothing & Footwear,95.81846851837167
2009-06-01,Great Britain,Department Stores,84.96102927210617
2009-06-01,Great Britain,Electronics & Appliances,111.88823879967754
2009-06-01,Great Britain,Nonstore/Online,55.80578690392899
2009-06-01,Great Britain,Supermarkets & Grocery,102.79804009057388
2009-06-01,New Zealand,Building Materials & Garden,78.30247311701866
2009-06-01,New Zealand,Clothing & Footwear,97.15779924222213
2009-06-01,New Zealand,Department Stores,89.08155701803643
2009-06-01,New Zealand,Nonstore / Online,82.67163926089167
2009-06-01,New Zealand,Supermarkets & Grocery,125.7653518247252
2009-06-01,United States,Building Materials & Garden,95.71117034165252
2009-06-01,United States,Clothing & Footwear,95.71117034165252
2009-06-01,United States,Department Stores,95.71117034165252
2009-06-01,United States,Electronics & Appliances,95.71117034165252
2009-06-01,United States,Nonstore / Online,95.71117034165252
2009-06-01,United States,Supermarkets & Grocery,95.71117034165252
2009-07-01,Australia,Clothing & Footwear,85.27759146815438
2009-07-01,Australia,Department Stores,99.23410636816456
2009-07-01,Australia,Nonstore / Online,79.75046653706627
2009-07-01,Australia,Supermarkets & Grocery,78.80354778835886
2009-07-01,Great Britain,Building Materials & Garden,83.95520699577776
2009-07-01,Great Britain,Clothing & Footwear,76.29121617847757
2009-07-01,Great Britain,Department Stores,68.49129870986285
2009-07-01,Great Britain,Electronics & Appliances,91.98706567931951
2009-07-01,Great Britain,Nonstore/Online,47.4515518
2009-07-01,Great Britain,Supermarkets & Grocery,81.71120442022867
2009-07-01,New Zealand,Building Materials & Garden,81.30680019231445
2009-07-01,New Zealand,Clothing & Footwear,98.33609050643044
2009-07-01,New Zealand,Department Stores,87.34754385570854
2009-07-01,New Zealand,Nonstore / Online,80.31191727411426
2009-07-01,New Zealand,Supermarkets & Grocery,128.6075602533433
2009-07-01,United States,Building Materials & Garden,94.80251999030772
2009-07-01,United States,Clothing & Footwear,94.80251999030772
2009-07-01,United States,Department Stores,94.80251999030772
2009-07-01,United States,Electronics & Appliances,94.80251999030772
2009-07-01,United States,Nonstore / Online,94.80251999030772
2009-07-01,United States,Supermarkets & Grocery,94.80251999030772
2009-08-01,Australia,Clothing & Footwear,86.03980758040801
2009-08-01,Australia,Department Stores,100.3202827914948
2009-08-01,Australia,Nonstore / Online,78.08042198794666
2009-08-01,Australia,Supermarkets & Grocery,79.38765954436587
2009-08-01,Great Britain,Building Materials & Garden,83.01816443269281
2009-08-01,Great Britain,Clothing & Footwear,75.45775031789935
2009-08-01,Great Britain,Department Stores,68.72455123
2009-08-01,Great Britain,Electronics & Appliances,93.21707129176288
2009-08-01,Great Britain,Nonstore/Online,48.36845428195355
2009-08-01,Great Britain,Supermarkets & Grocery,82.26204601090865
2009-08-01,New Zealand,Building Materials & Garden,81.30680019231445
2009-08-01,New Zealand,Clothing & Footwear,98.33609050643044
2009-08-01,New Zealand,Department Stores,87.34754385570854
2009-08-01,New Zealand,Nonstore / Online,80.31191727411426
2009-08-01,New Zealand,Supermarkets & Grocery,128.6075602533433
2009-08-01,United States,Building Materials & Garden,95.52944027138356
2009-08-01,United States,Clothing & Footwear,95.52944027138356
2009-08-01,United States,Department Stores,95.52944027138356
2009-08-01,United States,Electronics & Appliances,95.52944027138356
2009-08-01,United States,Nonstore / Online,95.52944027138356
2009-08-01,United States,Supermarkets & Grocery,95.52944027138356
2009-09-01,Australia,Clothing & Footwear,85.18697836390045
2009-09-01,Australia,Department Stores,98.30217985110602
2009-09-01,Australia,Nonstore / Online,78.64099638205674
2009-09-01,Australia,Supermarkets & Grocery,79.81109003877236
2009-09-01,Great Britain,Building Materials & Garden,102.40468516239612
2009-09-01,Great Britain,Clothing & Footwear,94.55144307011984
2009-09-01,Great Britain,Department Stores,86.28862921083822
2009-09-01,Great Britain,Electronics & Appliances,116.5108731928308
2009-09-01,Great Britain,Nonstore/Online,62.08219415556876
2009-09-01,Great Britain,Supermarkets & Grocery,102.14201561023728
2009-09-01,New Zealand,Building Materials & Garden,81.30680019231445
2009-09-01,New Zealand,Clothing & Footwear,98.33609050643044
2009-09-01,New Zealand,Department Stores,87.34754385570854
2009-09-01,New Zealand,Nonstore / Online,80.31191727411426
2009-09-01,New Zealand,Supermarkets & Grocery,128.6075602533433
2009-09-01,United States,Building Materials & Garden,94.92367337048704
2009-09-01,United States,Clothing & Footwear,94.92367337048704
2009-09-01,United States,Department Stores,94.92367337048704
2009-09-01,United States,Electronics & Appliances,94.92367337048704
2009-09-01,United States,Nonstore / Online,94.92367337048704
2009-09-01,United States,Supermarkets & Grocery,94.92367337048704
2009-10-01,Australia,Clothing & Footwear,85.00042197278941
2009-10-01,Australia,Department Stores,101.7856569010766
2009-10-01,Australia,Nonstore / Online,79.11982034369244
2009-10-01,Australia,Supermarkets & Grocery,79.41797676353579
2009-10-01,Great Britain,Building Materials & Garden,83.28551273458994
2009-10-01,Great Britain,Clothing & Footwear,76.64294345071208
2009-10-01,Great Britain,Department Stores,70.53657025393694
2009-10-01,Great Britain,Electronics & Appliances,94.43894911381572
2009-10-01,Great Britain,Nonstore/Online,49.047248558498666
2009-10-01,Great Britain,Supermarkets & Grocery,81.57721015240345
2009-10-01,New Zealand,Building Materials & Garden,86.00677791198098
2009-10-01,New Zealand,Clothing & Footwear,98.9636586797588
2009-10-01,New Zealand,Department Stores,88.38974865793669
2009-10-01,New Zealand,Nonstore / Online,80.06780810306833
